year,month,age,male,female
2017,10,68,2442,2450
2017,10,69,2370,2414
2017,10,70,2198,2249
2017,10,71,1139,1266
2017,10,72,1260,1387
2017,10,73,1540,1794
2017,10,74,1507,1717
2017,10,75,1515,1869
2017,10,76,1390,1647
2017,10,77,1394,1565
2017,10,78,1099,1372
2017,10,79,1176,1579
2017,10,80,1187,1629
2017,10,81,1147,1631
2017,10,82,981,1511
2017,10,83,896,1374
2017,10,84,876,1460
2017,10,85,767,1344
2017,10,86,727,1326
2017,10,87,622,1143
2017,10,88,534,1126
2017,10,89,508,984
2017,10,90,412,871
2017,10,91,320,805
2017,10,92,232,667
2017,10,93,149,527
2017,10,94,97,410
2017,10,95,69,335
2017,10,96,63,284
2017,10,97,50,218
2017,10,98,18,117
2017,10,99,19,94
2017,10,100,7,61
2017,10,101,9,39
2017,10,102,3,24
2017,10,103,1,12
2017,10,104,2,6
2017,10,105,2,6
2017,11,0,981,885
2017,11,1,1034,967
2017,11,2,1033,981
2017,11,3,1086,1019
2017,11,4,1141,1051
2017,11,5,1109,1056
2017,11,6,1197,1129
2017,11,7,1154,1085
2017,11,8,1186,1112
2017,11,9,1229,1143
2017,11,10,1206,1191
2017,11,11,1213,1189
2017,11,12,1105,1159
2017,11,13,1308,1207
2017,11,14,1201,1193
2017,11,15,1243,1308
2017,11,16,1345,1267
2017,11,17,1314,1305
2017,11,18,1327,1252
2017,11,19,1341,1402
2017,11,20,1280,1204
2017,11,21,1372,1293
2017,11,22,1385,1190
2017,11,23,1354,1141
2017,11,24,1275,1095
2017,11,25,1240,1106
2017,11,26,1252,1120
2017,11,27,1310,1139
2017,11,28,1258,1248
2017,11,29,1323,1181
2017,11,30,1311,1318
2017,11,31,1528,1331
2017,11,32,1539,1373
2017,11,33,1549,1385
2017,11,34,1538,1485
2017,11,35,1572,1523
2017,11,36,1648,1477
2017,11,37,1715,1664
2017,11,38,1805,1658
2017,11,39,1787,1675
2017,11,40,1896,1808
2017,11,41,1977,1834
2017,11,42,1996,1937
2017,11,43,2119,1902
2017,11,44,2050,1993
2017,11,45,2006,1889
2017,11,46,2064,1897
2017,11,47,1863,1745
2017,11,48,1764,1722
2017,11,49,1831,1771
2017,11,50,1886,1872
2017,11,51,1389,1354
2017,11,52,1786,1757
2017,11,53,1682,1643
2017,11,54,1669,1569
2017,11,55,1605,1569
2017,11,56,1553,1616
2017,11,57,1715,1744
2017,11,58,1740,1667
2017,11,59,1702,1718
2017,11,60,1726,1664
2017,11,61,1767,1792
2017,11,62,1844,1915
2017,11,63,1899,1936
2017,11,64,1890,2006
2017,11,65,2112,2136
2017,11,66,2174,2256
2017,11,67,2275,2378
2017,11,68,2389,2503
2017,11,69,2390,2368
2017,11,70,2259,2302
2017,11,71,1212,1333
2017,11,72,1197,1354
2017,11,73,1548,1775
2017,11,74,1503,1728
2017,11,75,1508,1839
2017,11,76,1391,1672
2017,11,77,1404,1580
2017,11,78,1102,1378
2017,11,79,1169,1537
2017,11,80,1185,1644
2017,11,81,1136,1628
2017,11,82,1007,1547
2017,11,83,892,1347
2017,11,84,849,1435
2017,11,85,788,1364
2017,11,86,732,1328
2017,11,87,637,1156
2017,11,88,510,1096
2017,11,89,513,1001
2017,11,90,407,865
2017,11,91,326,801
2017,11,92,243,675
2017,11,93,147,534
2017,11,94,103,419
2017,11,95,77,325
2017,11,96,60,297
2017,11,97,49,207
2017,11,98,20,129
2017,11,99,18,88
2017,11,100,9,64
2017,11,101,7,38
2017,11,102,4,27
2017,11,103,1,12
2017,11,104,2,7
2017,11,105,1,6
2017,12,0,980,882
2017,12,1,1029,958
2017,12,2,1035,977
2017,12,3,1075,1017
2017,12,4,1146,1050
2017,12,5,1089,1069
2017,12,6,1202,1115
2017,12,7,1169,1076
2017,12,8,1175,1109
2017,12,9,1228,1172
2017,12,10,1208,1162
2017,12,11,1221,1203
2017,12,12,1110,1165
2017,12,13,1284,1184
2017,12,14,1213,1204
2017,12,15,1222,1293
2017,12,16,1361,1283
2017,12,17,1306,1315
2017,12,18,1350,1265
2017,12,19,1317,1383
2017,12,20,1272,1209
2017,12,21,1364,1287
2017,12,22,1388,1193
2017,12,23,1379,1124
2017,12,24,1293,1111
2017,12,25,1231,1109
2017,12,26,1251,1113
2017,12,27,1281,1151
2017,12,28,1287,1216
2017,12,29,1313,1218
2017,12,30,1308,1304
2017,12,31,1497,1324
2017,12,32,1546,1381
2017,12,33,1560,1385
2017,12,34,1536,1477
2017,12,35,1548,1526
2017,12,36,1654,1452
2017,12,37,1727,1665
2017,12,38,1772,1677
2017,12,39,1798,1664
2017,12,40,1894,1802
2017,12,41,1968,1819
2017,12,42,2001,1944
2017,12,43,2113,1880
2017,12,44,2067,2026
2017,12,45,2002,1868
2017,12,46,2070,1910
2017,12,47,1856,1767
2017,12,48,1764,1732
2017,12,49,1836,1743
2017,12,50,1906,1906
2017,12,51,1377,1329
2017,12,52,1782,1766
2017,12,53,1694,1652
2017,12,54,1670,1559
2017,12,55,1614,1573
2017,12,56,1531,1607
2017,12,57,1722,1749
2017,12,58,1737,1654
2017,12,59,1714,1727
2017,12,60,1696,1658
2017,12,61,1784,1790
2017,12,62,1824,1900
2017,12,63,1914,1930
2017,12,64,1877,2010
2017,12,65,2096,2112
2017,12,66,2158,2251
2017,12,67,2225,2335
2017,12,68,2431,2544
2017,12,69,2379,2360
2017,12,70,2257,2321
2017,12,71,1304,1400
2017,12,72,1193,1317
2017,12,73,1496,1753
2017,12,74,1518,1753
2017,12,75,1502,1827
2017,12,76,1379,1673
2017,12,77,1413,1586
2017,12,78,1134,1366
2017,12,79,1136,1508
2017,12,80,1211,1665
2017,12,81,1094,1597
2017,12,82,1039,1588
2017,12,83,898,1334
2017,12,84,824,1417
2017,12,85,807,1374
2017,12,86,719,1315
2017,12,87,649,1188
2017,12,88,506,1064
2017,12,89,499,1023
2017,12,90,403,849
2017,12,91,344,798
2017,12,92,244,692
2017,12,93,151,532
2017,12,94,108,434
2017,12,95,74,317
2017,12,96,59,298
2017,12,97,48,209
2017,12,98,25,131
2017,12,99,15,89
2017,12,100,9,63
2017,12,101,8,38
2017,12,102,4,25
2017,12,103,1,14
2017,12,104,2,6
2017,12,105,1,7
2018,1,0,979,888
2018,1,1,1029,949
2018,1,2,1025,983
2018,1,3,1085,1028
2018,1,4,1143,1032
2018,1,5,1106,1064
2018,1,6,1165,1105
2018,1,7,1179,1082
2018,1,8,1143,1120
2018,1,9,1255,1168
2018,1,10,1219,1153
2018,1,11,1223,1218
2018,1,12,1106,1156
2018,1,13,1267,1171
2018,1,14,1234,1205
2018,1,15,1215,1284
2018,1,16,1367,1279
2018,1,17,1274,1319
2018,1,18,1360,1260
2018,1,19,1323,1366
2018,1,20,1281,1248
2018,1,21,1373,1269
2018,1,22,1366,1207
2018,1,23,1371,1118
2018,1,24,1334,1119
2018,1,25,1201,1110
2018,1,26,1271,1110
2018,1,27,1243,1141
2018,1,28,1317,1222
2018,1,29,1317,1211
2018,1,30,1299,1290
2018,1,31,1459,1301
2018,1,32,1536,1392
2018,1,33,1568,1390
2018,1,34,1559,1479
2018,1,35,1543,1512
2018,1,36,1633,1478
2018,1,37,1713,1634
2018,1,38,1774,1700
2018,1,39,1817,1655
2018,1,40,1894,1779
2018,1,41,1933,1833
2018,1,42,1978,1937
2018,1,43,2118,1887
2018,1,44,2090,2030
2018,1,45,1991,1885
2018,1,46,2051,1905
2018,1,47,1885,1776
2018,1,48,1754,1717
2018,1,49,1852,1735
2018,1,50,1903,1911
2018,1,51,1413,1340
2018,1,52,1725,1745
2018,1,53,1708,1684
2018,1,54,1696,1581
2018,1,55,1603,1550
2018,1,56,1552,1582
2018,1,57,1721,1771
2018,1,58,1708,1668
2018,1,59,1747,1720
2018,1,60,1683,1647
2018,1,61,1802,1779
2018,1,62,1783,1897
2018,1,63,1901,1951
2018,1,64,1888,2005
2018,1,65,2079,2081
2018,1,66,2135,2248
2018,1,67,2208,2324
2018,1,68,2461,2568
2018,1,69,2372,2325
2018,1,70,2277,2389
2018,1,71,1383,1434
2018,1,72,1177,1300
2018,1,73,1468,1714
2018,1,74,1532,1779
2018,1,75,1477,1806
2018,1,76,1392,1698
2018,1,77,1405,1600
2018,1,78,1155,1370
2018,1,79,1111,1470
2018,1,80,1216,1673
2018,1,81,1081,1584
2018,1,82,1064,1596
2018,1,83,886,1346
2018,1,84,829,1394
2018,1,85,809,1407
2018,1,86,707,1288
2018,1,87,660,1197
2018,1,88,504,1046
2018,1,89,490,1031
2018,1,90,398,840
2018,1,91,342,803
2018,1,92,244,681
2018,1,93,150,533
2018,1,94,110,437
2018,1,95,72,320
2018,1,96,61,296
2018,1,97,45,211
2018,1,98,22,130
2018,1,99,15,84
2018,1,100,9,58
2018,1,101,7,37
2018,1,102,4,28
2018,1,103,1,13
2018,1,104,2,7
2018,1,105,1,7
2018,2,0,977,859
2018,2,1,1027,952
2018,2,2,1036,994
2018,2,3,1067,1011
2018,2,4,1147,1028
2018,2,5,1102,1046
2018,2,6,1148,1108
2018,2,7,1198,1094
2018,2,8,1145,1119
2018,2,9,1232,1165
2018,2,10,1237,1135
2018,2,11,1236,1228
2018,2,12,1082,1151
2018,2,13,1258,1182
2018,2,14,1247,1215
2018,2,15,1223,1269
2018,2,16,1339,1264
2018,2,17,1295,1303
2018,2,18,1370,1287
2018,2,19,1297,1365
2018,2,20,1301,1234
2018,2,21,1369,1274
2018,2,22,1330,1209
2018,2,23,1384,1124
2018,2,24,1354,1112
2018,2,25,1188,1122
2018,2,26,1259,1116
2018,2,27,1238,1138
2018,2,28,1342,1190
2018,2,29,1309,1224
2018,2,30,1292,1301
2018,2,31,1436,1294
2018,2,32,1525,1378
2018,2,33,1574,1405
2018,2,34,1577,1476
2018,2,35,1556,1484
2018,2,36,1640,1491
2018,2,37,1686,1620
2018,2,38,1763,1682
2018,2,39,1811,1655
2018,2,40,1874,1757
2018,2,41,1945,1838
2018,2,42,1974,1923
2018,2,43,2099,1877
2018,2,44,2112,2045
2018,2,45,1995,1900
2018,2,46,2042,1874
2018,2,47,1897,1773
2018,2,48,1742,1726
2018,2,49,1840,1718
2018,2,50,1908,1891
2018,2,51,1456,1419
2018,2,52,1683,1679
2018,2,53,1740,1681
2018,2,54,1663,1596
2018,2,55,1587,1558
2018,2,56,1591,1562
2018,2,57,1690,1765
2018,2,58,1662,1675
2018,2,59,1794,1734
2018,2,60,1657,1624
2018,2,61,1792,1768
2018,2,62,1750,1861
2018,2,63,1915,1955
2018,2,64,1879,2000
2018,2,65,2052,2095
2018,2,66,2163,2214
2018,2,67,2215,2344
2018,2,68,2394,2510
2018,2,69,2413,2376
2018,2,70,2301,2384
2018,2,71,1460,1558
2018,2,72,1154,1277
2018,2,73,1451,1663
2018,2,74,1551,1797
2018,2,75,1413,1760
2018,2,76,1458,1741
2018,2,77,1387,1600
2018,2,78,1173,1365
2018,2,79,1084,1451
2018,2,80,1212,1667
2018,2,81,1088,1548
2018,2,82,1084,1641
2018,2,83,888,1323
2018,2,84,822,1396
2018,2,85,826,1445
2018,2,86,685,1251
2018,2,87,682,1252
2018,2,88,487,993
2018,2,89,492,1073
2018,2,90,408,817
2018,2,91,350,830
2018,2,92,237,673
2018,2,93,158,520
2018,2,94,107,457
2018,2,95,83,321
2018,2,96,53,304
2018,2,97,48,216
2018,2,98,26,131
2018,2,99,14,90
2018,2,100,9,58
2018,2,101,7,42
2018,2,102,4,21
2018,2,103,1,19
2018,2,104,2,6
2018,2,105,1,8
2018,3,0,969,873
2018,3,1,1038,937
2018,3,2,1037,993
2018,3,3,1056,1008
2018,3,4,1148,1049
2018,3,5,1088,1027
2018,3,6,1159,1110
2018,3,7,1185,1095
2018,3,8,1151,1109
2018,3,9,1244,1164
2018,3,10,1220,1135
2018,3,11,1234,1214
2018,3,12,1103,1173
2018,3,13,1219,1157
2018,3,14,1275,1229
2018,3,15,1219,1259
2018,3,16,1325,1263
2018,3,17,1305,1297
2018,3,18,1365,1309
2018,3,19,1295,1337
2018,3,20,1292,1262
2018,3,21,1383,1247
2018,3,22,1324,1200
2018,3,23,1374,1141
2018,3,24,1366,1084
2018,3,25,1190,1131
2018,3,26,1265,1110
2018,3,27,1222,1161
2018,3,28,1342,1168
2018,3,29,1301,1229
2018,3,30,1321,1287
2018,3,31,1399,1311
2018,3,32,1525,1364
2018,3,33,1553,1382
2018,3,34,1602,1488
2018,3,35,1566,1474
2018,3,36,1613,1489
2018,3,37,1683,1615
2018,3,38,1758,1695
2018,3,39,1831,1639
2018,3,40,1859,1756
2018,3,41,1922,1817
2018,3,42,1970,1939
2018,3,43,2099,1862
2018,3,44,2115,2030
2018,3,45,1988,1895
2018,3,46,2045,1909
2018,3,47,1891,1774
2018,3,48,1787,1723
2018,3,49,1803,1714
2018,3,50,1872,1861
2018,3,51,1518,1480
2018,3,52,1642,1604
2018,3,53,1763,1689
2018,3,54,1617,1595
2018,3,55,1626,1565
2018,3,56,1578,1578
2018,3,57,1674,1738
2018,3,58,1683,1679
2018,3,59,1784,1734
2018,3,60,1651,1616
2018,3,61,1798,1746
2018,3,62,1741,1884
2018,3,63,1876,1931
2018,3,64,1878,2002
2018,3,65,2049,2056
2018,3,66,2130,2196
2018,3,67,2255,2359
2018,3,68,2386,2525
2018,3,69,2373,2371
2018,3,70,2360,2403
2018,3,71,1524,1648
2018,3,72,1142,1273
2018,3,73,1411,1596
2018,3,74,1566,1822
2018,3,75,1403,1741
2018,3,76,1477,1775
2018,3,77,1369,1587
2018,3,78,1185,1390
2018,3,79,1084,1412
2018,3,80,1209,1690
2018,3,81,1089,1531
2018,3,82,1096,1634
2018,3,83,886,1343
2018,3,84,811,1380
2018,3,85,835,1458
2018,3,86,675,1256
2018,3,87,693,1266
2018,3,88,492,991
2018,3,89,489,1082
2018,3,90,416,818
2018,3,91,345,819
2018,3,92,252,693
2018,3,93,154,518
2018,3,94,109,448
2018,3,95,82,325
2018,3,96,55,288
2018,3,97,49,237
2018,3,98,24,137
2018,3,99,15,83
2018,3,100,10,56
2018,3,101,6,43
2018,3,102,4,24
2018,3,103,1,17
2018,3,104,2,8
2018,3,105,1,8
2018,4,0,957,866
2018,4,1,1017,943
2018,4,2,1058,989
2018,4,3,1053,990
2018,4,4,1126,1045
2018,4,5,1090,1028
2018,4,6,1141,1092
2018,4,7,1204,1111
2018,4,8,1151,1088
2018,4,9,1227,1174
2018,4,10,1233,1115
2018,4,11,1237,1220
2018,4,12,1096,1185
2018,4,13,1213,1158
2018,4,14,1276,1220
2018,4,15,1218,1268
2018,4,16,1317,1266
2018,4,17,1284,1277
2018,4,18,1328,1280
2018,4,19,1298,1315
2018,4,20,1278,1220
2018,4,21,1368,1232
2018,4,22,1315,1098
2018,4,23,1366,1115
2018,4,24,1298,1077
2018,4,25,1173,1104
2018,4,26,1252,1100
2018,4,27,1244,1161
2018,4,28,1315,1163
2018,4,29,1265,1225
2018,4,30,1341,1269
2018,4,31,1380,1303
2018,4,32,1519,1370
2018,4,33,1542,1354
2018,4,34,1597,1463
2018,4,35,1562,1477
2018,4,36,1613,1491
2018,4,37,1667,1580
2018,4,38,1742,1723
2018,4,39,1846,1645
2018,4,40,1835,1723
2018,4,41,1929,1803
2018,4,42,1957,1929
2018,4,43,2067,1873
2018,4,44,2110,2021
2018,4,45,2025,1898
2018,4,46,2019,1914
2018,4,47,1917,1790
2018,4,48,1778,1720
2018,4,49,1804,1710
2018,4,50,1827,1848
2018,4,51,1591,1538
2018,4,52,1605,1552
2018,4,53,1759,1670
2018,4,54,1622,1618
2018,4,55,1625,1543
2018,4,56,1600,1583
2018,4,57,1623,1715
2018,4,58,1679,1696
2018,4,59,1791,1708
2018,4,60,1667,1664
2018,4,61,1763,1695
2018,4,62,1746,1873
2018,4,63,1868,1918
2018,4,64,1854,1987
2018,4,65,2007,2059
2018,4,66,2139,2190
2018,4,67,2249,2358
2018,4,68,2381,2500
2018,4,69,2380,2353
2018,4,70,2351,2447
2018,4,71,1659,1752
2018,4,72,1115,1246
2018,4,73,1369,1527
2018,4,74,1583,1849
2018,4,75,1383,1717
2018,4,76,1478,1770
2018,4,77,1389,1616
2018,4,78,1212,1412
2018,4,79,1053,1372
2018,4,80,1224,1662
2018,4,81,1082,1547
2018,4,82,1086,1632
2018,4,83,896,1380
2018,4,84,832,1349
2018,4,85,815,1450
2018,4,86,686,1257
2018,4,87,680,1245
2018,4,88,503,1030
2018,4,89,498,1070
2018,4,90,407,832
2018,4,91,349,805
2018,4,92,248,704
2018,4,93,173,541
2018,4,94,115,451
2018,4,95,76,332
2018,4,96,56,280
2018,4,97,47,252
2018,4,98,25,134
2018,4,99,18,83
2018,4,100,8,64
2018,4,101,5,40
2018,4,102,7,27
2018,4,103,1,20
2018,4,104,2,7
2018,4,105,1,9
2018,5,0,965,878
2018,5,1,1024,954
2018,5,2,1056,969
2018,5,3,1066,996
2018,5,4,1091,1054
2018,5,5,1115,1038
2018,5,6,1131,1073
2018,5,7,1193,1114
2018,5,8,1144,1078
2018,5,9,1233,1181
2018,5,10,1237,1115
2018,5,11,1239,1232
2018,5,12,1099,1170
2018,5,13,1205,1159
2018,5,14,1281,1219
2018,5,15,1210,1244
2018,5,16,1312,1284
2018,5,17,1283,1273
2018,5,18,1307,1277
2018,5,19,1279,1290
2018,5,20,1384,1255
2018,5,21,1362,1221
2018,5,22,1310,1117
2018,5,23,1362,1100
2018,5,24,1303,1101
2018,5,25,1177,1102
2018,5,26,1250,1079
2018,5,27,1253,1180
2018,5,28,1324,1173
2018,5,29,1245,1196
2018,5,30,1346,1261
2018,5,31,1386,1331
2018,5,32,1516,1345
2018,5,33,1539,1357
2018,5,34,1586,1474
2018,5,35,1533,1477
2018,5,36,1645,1476
2018,5,37,1656,1590
2018,5,38,1735,1729
2018,5,39,1833,1628
2018,5,40,1838,1729
2018,5,41,1905,1810
2018,5,42,1964,1907
2018,5,43,2037,1883
2018,5,44,2153,2014
2018,5,45,2021,1909
2018,5,46,2003,1876
2018,5,47,1942,1831
2018,5,48,1801,1701
2018,5,49,1797,1733
2018,5,50,1805,1820
2018,5,51,1663,1597
2018,5,52,1564,1516
2018,5,53,1771,1687
2018,5,54,1610,1605
2018,5,55,1647,1551
2018,5,56,1590,1583
2018,5,57,1615,1687
2018,5,58,1668,1692
2018,5,59,1787,1730
2018,5,60,1690,1699
2018,5,61,1781,1681
2018,5,62,1709,1848
2018,5,63,1886,1919
2018,5,64,1847,1968
2018,5,65,1991,2033
2018,5,66,2136,2214
2018,5,67,2215,2348
2018,5,68,2363,2493
2018,5,69,2392,2340
2018,5,70,2371,2468
2018,5,71,1765,1846
2018,5,72,1075,1216
2018,5,73,1339,1486
2018,5,74,1574,1875
2018,5,75,1406,1684
2018,5,76,1479,1804
2018,5,77,1380,1602
2018,5,78,1239,1421
2018,5,79,1042,1355
2018,5,80,1199,1668
2018,5,81,1111,1535
2018,5,82,1088,1652
2018,5,83,896,1382
2018,5,84,833,1336
2018,5,85,811,1473
2018,5,86,695,1241
2018,5,87,664,1247
2018,5,88,516,1027
2018,5,89,504,1059
2018,5,90,399,846
2018,5,91,342,790
2018,5,92,260,706
2018,5,93,175,552
2018,5,94,118,432
2018,5,95,78,328
2018,5,96,55,289
2018,5,97,43,247
2018,5,98,25,140
2018,5,99,20,81
2018,5,100,8,67
2018,5,101,5,38
2018,5,102,5,26
2018,5,103,2,19
2018,5,104,1,8
2018,5,105,2,9
2018,6,0,948,868
2018,6,1,1015,947
2018,6,2,1071,957
2018,6,3,1052,1008
2018,6,4,1086,1054
2018,6,5,1119,1042
2018,6,6,1131,1065
2018,6,7,1196,1114
2018,6,8,1131,1067
2018,6,9,1229,1175
2018,6,10,1240,1125
2018,6,11,1251,1217
2018,6,12,1098,1182
2018,6,13,1176,1152
2018,6,14,1289,1218
2018,6,15,1214,1257
2018,6,16,1298,1239
2018,6,17,1303,1300
2018,6,18,1292,1278
2018,6,19,1279,1267
2018,6,20,1364,1283
2018,6,21,1387,1199
2018,6,22,1312,1144
2018,6,23,1379,1105
2018,6,24,1302,1082
2018,6,25,1166,1119
2018,6,26,1263,1072
2018,6,27,1217,1158
2018,6,28,1336,1167
2018,6,29,1246,1206
2018,6,30,1330,1245
2018,6,31,1353,1317
2018,6,32,1517,1335
2018,6,33,1541,1360
2018,6,34,1589,1465
2018,6,35,1535,1478
2018,6,36,1633,1472
2018,6,37,1649,1575
2018,6,38,1717,1707
2018,6,39,1820,1647
2018,6,40,1849,1710
2018,6,41,1889,1836
2018,6,42,1933,1873
2018,6,43,2086,1884
2018,6,44,2117,1988
2018,6,45,2014,1954
2018,6,46,2022,1870
2018,6,47,1946,1829
2018,6,48,1813,1715
2018,6,49,1789,1728
2018,6,50,1770,1796
2018,6,51,1744,1657
2018,6,52,1524,1516
2018,6,53,1800,1675
2018,6,54,1610,1602
2018,6,55,1660,1544
2018,6,56,1565,1584
2018,6,57,1580,1689
2018,6,58,1695,1687
2018,6,59,1787,1714
2018,6,60,1656,1719
2018,6,61,1801,1675
2018,6,62,1682,1842
2018,6,63,1917,1912
2018,6,64,1827,1945
2018,6,65,1994,2028
2018,6,66,2134,2208
2018,6,67,2198,2323
2018,6,68,2343,2486
2018,6,69,2387,2382
2018,6,70,2397,2451
2018,6,71,1848,1940
2018,6,72,1069,1203
2018,6,73,1307,1464
2018,6,74,1569,1854
2018,6,75,1400,1702
2018,6,76,1491,1791
2018,6,77,1370,1606
2018,6,78,1271,1462
2018,6,79,1015,1330
2018,6,80,1176,1654
2018,6,81,1136,1516
2018,6,82,1107,1670
2018,6,83,875,1407
2018,6,84,830,1326
2018,6,85,804,1449
2018,6,86,712,1249
2018,6,87,656,1239
2018,6,88,531,1026
2018,6,89,498,1062
2018,6,90,401,850
2018,6,91,346,784
2018,6,92,258,727
2018,6,93,175,541
2018,6,94,118,439
2018,6,95,79,335
2018,6,96,55,284
2018,6,97,47,237
2018,6,98,23,144
2018,6,99,20,83
2018,6,100,8,72
2018,6,101,6,36
2018,6,102,5,23
2018,6,103,2,20
2018,6,104,1,6
2018,6,105,2,9
2018,7,0,949,870
2018,7,1,1001,929
2018,7,2,1070,974
2018,7,3,1055,985
2018,7,4,1102,1073
2018,7,5,1107,1040
2018,7,6,1134,1047
2018,7,7,1181,1115
2018,7,8,1145,1087
2018,7,9,1196,1155
2018,7,10,1267,1134
2018,7,11,1231,1214
2018,7,12,1127,1172
2018,7,13,1175,1157
2018,7,14,1266,1220
2018,7,15,1225,1254
2018,7,16,1283,1245
2018,7,17,1333,1287
2018,7,18,1272,1269
2018,7,19,1248,1273
2018,7,20,1394,1276
2018,7,21,1377,1188
2018,7,22,1318,1163
2018,7,23,1398,1108
2018,7,24,1284,1093
2018,7,25,1175,1105
2018,7,26,1231,1080
2018,7,27,1235,1139
2018,7,28,1325,1134
2018,7,29,1276,1220
2018,7,30,1301,1221
2018,7,31,1339,1298
2018,7,32,1528,1352
2018,7,33,1549,1367
2018,7,34,1560,1447
2018,7,35,1540,1473
2018,7,36,1628,1501
2018,7,37,1619,1537
2018,7,38,1741,1699
2018,7,39,1818,1650
2018,7,40,1831,1705
2018,7,41,1898,1835
2018,7,42,1926,1854
2018,7,43,2079,1916
2018,7,44,2116,1984
2018,7,45,2005,1963
2018,7,46,2030,1860
2018,7,47,1980,1855
2018,7,48,1815,1694
2018,7,49,1763,1743
2018,7,50,1797,1789
2018,7,51,1767,1698
2018,7,52,1513,1473
2018,7,53,1778,1684
2018,7,54,1632,1624
2018,7,55,1669,1555
2018,7,56,1574,1570
2018,7,57,1542,1672
2018,7,58,1711,1700
2018,7,59,1764,1689
2018,7,60,1655,1720
2018,7,61,1823,1673
2018,7,62,1675,1833
2018,7,63,1888,1932
2018,7,64,1851,1922
2018,7,65,1983,2019
2018,7,66,2119,2216
2018,7,67,2177,2302
2018,7,68,2364,2512
2018,7,69,2357,2359
2018,7,70,2391,2482
2018,7,71,1928,1968
2018,7,72,1081,1201
2018,7,73,1290,1459
2018,7,74,1561,1835
2018,7,75,1387,1688
2018,7,76,1471,1790
2018,7,77,1374,1603
2018,7,78,1291,1495
2018,7,79,1027,1336
2018,7,80,1153,1632
2018,7,81,1142,1524
2018,7,82,1112,1657
2018,7,83,877,1430
2018,7,84,828,1309
2018,7,85,805,1439
2018,7,86,715,1255
2018,7,87,658,1233
2018,7,88,530,1040
2018,7,89,484,1073
2018,7,90,408,848
2018,7,91,342,796
2018,7,92,264,714
2018,7,93,179,545
2018,7,94,116,445
2018,7,95,74,340
2018,7,96,57,271
2018,7,97,48,238
2018,7,98,22,140
2018,7,99,21,88
2018,7,100,7,73
2018,7,101,7,35
2018,7,102,4,24
2018,7,103,2,21
2018,7,104,0,5
2018,7,105,2,9
2018,8,0,947,869
2018,8,1,1003,915
2018,8,2,1071,982
2018,8,3,1042,971
2018,8,4,1089,1064
2018,8,5,1126,1051
2018,8,6,1151,1044
2018,8,7,1168,1109
2018,8,8,1147,1108
2018,8,9,1196,1127
2018,8,10,1232,1144
2018,8,11,1249,1214
2018,8,12,1156,1174
2018,8,13,1161,1151
2018,8,14,1268,1233
2018,8,15,1214,1229
2018,8,16,1249,1263
2018,8,17,1355,1266
2018,8,18,1282,1268
2018,8,19,1266,1276
2018,8,20,1371,1289
2018,8,21,1365,1171
2018,8,22,1309,1181
2018,8,23,1423,1111
2018,8,24,1263,1105
2018,8,25,1175,1081
2018,8,26,1241,1079
2018,8,27,1248,1166
2018,8,28,1334,1131
2018,8,29,1282,1211
2018,8,30,1273,1211
2018,8,31,1328,1315
2018,8,32,1547,1340
2018,8,33,1539,1357
2018,8,34,1553,1426
2018,8,35,1533,1494
2018,8,36,1615,1520
2018,8,37,1640,1503
2018,8,38,1726,1712
2018,8,39,1815,1642
2018,8,40,1834,1689
2018,8,41,1874,1832
2018,8,42,1945,1847
2018,8,43,2045,1913
2018,8,44,2116,1977
2018,8,45,2041,1970
2018,8,46,2002,1875
2018,8,47,2008,1833
2018,8,48,1827,1736
2018,8,49,1763,1714
2018,8,50,1796,1791
2018,8,51,1807,1758
2018,8,52,1449,1447
2018,8,53,1810,1690
2018,8,54,1613,1649
2018,8,55,1706,1546
2018,8,56,1558,1576
2018,8,57,1560,1627
2018,8,58,1685,1741
2018,8,59,1768,1671
2018,8,60,1662,1720
2018,8,61,1804,1671
2018,8,62,1705,1825
2018,8,63,1865,1926
2018,8,64,1860,1933
2018,8,65,1963,2018
2018,8,66,2110,2180
2018,8,67,2157,2306
2018,8,68,2374,2487
2018,8,69,2355,2387
2018,8,70,2389,2460
2018,8,71,1989,2059
2018,8,72,1079,1191
2018,8,73,1264,1437
2018,8,74,1549,1815
2018,8,75,1415,1687
2018,8,76,1481,1806
2018,8,77,1335,1612
2018,8,78,1328,1499
2018,8,79,1035,1342
2018,8,80,1132,1616
2018,8,81,1147,1549
2018,8,82,1121,1630
2018,8,83,886,1440
2018,8,84,825,1304
2018,8,85,809,1427
2018,8,86,703,1243
2018,8,87,657,1250
2018,8,88,535,1021
2018,8,89,478,1087
2018,8,90,409,849
2018,8,91,343,801
2018,8,92,255,695
2018,8,93,183,567
2018,8,94,117,436
2018,8,95,75,330
2018,8,96,54,286
2018,8,97,49,230
2018,8,98,24,145
2018,8,99,16,89
2018,8,100,9,71
2018,8,101,7,34
2018,8,102,4,25
2018,8,103,2,17
2018,8,104,0,6
2018,8,105,2,9
2018,9,0,931,870
2018,9,1,998,929
2018,9,2,1068,980
2018,9,3,1018,959
2018,9,4,1095,1046
2018,9,5,1128,1054
2018,9,6,1128,1038
2018,9,7,1181,1141
2018,9,8,1147,1075
2018,9,9,1191,1136
2018,9,10,1220,1135
2018,9,11,1247,1198
2018,9,12,1170,1198
2018,9,13,1142,1137
2018,9,14,1300,1240
